timestamp,open,high,low,close,volume,turnover
2025-07-22 04:00:00,117235.1,118620.1,116562.6,118027.4,14541.045,1710178118.9597
2025-07-22 08:00:00,118027.4,119250.0,117517.7,119199.1,12398.036,1468642334.6918
2025-07-22 12:00:00,119199.1,119649.9,117601.2,118962.1,22456.136,2668132928.8224
2025-07-22 16:00:00,118962.1,120297.1,118451.8,119333.3,16049.883,1916311554.247
2025-07-22 20:00:00,119333.3,120321.0,119255.0,120043.6,7717.933,925051431.0318
2025-07-23 00:00:00,120043.6,120194.7,118582.4,118675.1,9138.258,1090606258.1235
2025-07-23 04:00:00,118675.1,119055.7,118311.9,118398.9,7545.948,895420673.2168
2025-07-23 08:00:00,118398.9,118661.6,117850.0,118558.0,12335.647,1458893734.9907
2025-07-23 12:00:00,118558.0,118748.6,117300.0,118589.2,21165.272,2496652669.008
2025-07-23 16:00:00,118589.2,118589.2,117309.4,118397.8,12832.065,1513357418.9226
2025-07-23 20:00:00,118397.8,118771.5,117357.7,118743.4,11263.818,1330448931.1204
2025-07-24 00:00:00,118743.4,119279.7,118479.5,118513.1,8685.608,1033041149.147
2025-07-24 04:00:00,118513.1,118571.3,117050.1,118398.0,17114.127,2016251605.2019
2025-07-24 08:00:00,118398.0,118821.0,117944.8,118613.5,12216.561,1447319899.1955
2025-07-24 12:00:00,118613.5,119492.9,117815.8,119121.2,16270.729,1931712047.4467
2025-07-24 16:00:00,119121.2,119427.2,118360.0,118953.7,9366.456,1114337707.3342
2025-07-24 20:00:00,118953.7,119004.3,118150.4,118328.0,5292.589,627466506.8571
2025-07-25 00:00:00,118328.0,118440.3,115297.7,115400.1,30750.672,3585046394.1508
2025-07-25 04:00:00,115400.1,116107.2,114710.0,115329.5,27459.969,3169608521.0813
2025-07-25 08:00:00,115329.5,116793.1,115045.6,116544.9,18853.002,2185639215.3362
2025-07-25 12:00:00,116544.9,116675.8,114905.0,115734.4,22122.5,2561207765.9797
2025-07-25 16:00:00,115734.4,117014.7,115455.5,116679.5,12005.621,1396603215.648
2025-07-25 20:00:00,116679.5,117642.8,116572.8,117616.3,10021.001,1174108040.0683
2025-07-26 00:00:00,117616.3,117750.0,117150.0,117469.2,4956.951,582304342.7129
2025-07-26 04:00:00,117469.2,117542.7,117307.9,117322.8,2728.856,320370882.019
2025-07-26 08:00:00,117322.8,118252.1,117322.8,117755.6,6623.957,780546911.7631
2025-07-26 12:00:00,117755.6,118226.2,117745.0,118141.5,5628.971,664405806.1839
2025-07-26 16:00:00,118141.5,118333.4,117940.3,118235.2,3115.049,367932730.2665
2025-07-26 20:00:00,118235.2,118281.5,117857.5,117898.8,3177.226,374935388.1449
2025-07-27 00:00:00,117898.8,118425.6,117807.6,118174.7,4157.512,491182327.8437
2025-07-27 04:00:00,118174.7,118443.7,118055.3,118117.0,2890.312,341706763.9758
2025-07-27 08:00:00,118117.0,118297.7,117850.1,118070.3,3798.81,448552388.5778
2025-07-27 12:00:00,118070.3,118640.3,117876.8,118586.8,5909.316,699173023.9612
2025-07-27 16:00:00,118586.8,119600.0,118586.7,118978.8,11841.468,1410981049.4308
2025-07-27 20:00:00,118978.8,119784.0,118730.8,119429.9,6962.121,831120669.1495
2025-07-28 00:00:00,119429.9,119844.9,118950.0,119287.6,6315.47,754091190.231
2025-07-28 04:00:00,119287.6,119699.1,118753.0,118885.8,6175.011,735770381.3629
2025-07-28 08:00:00,118885.8,119104.4,118435.7,118810.6,6350.137,754298877.106
2025-07-28 12:00:00,118810.6,119092.0,117874.0,118160.0,17851.605,2113537848.1662
2025-07-28 16:00:00,118160.0,118376.8,117401.5,118070.0,12329.529,1452847403.4475
2025-07-28 20:00:00,118070.0,118346.7,117480.0,118068.9,6215.268,733148548.8479
2025-07-29 00:00:00,118068.9,118820.7,117434.0,118761.9,9601.172,1133893977.03
2025-07-29 04:00:00,118761.9,119300.0,118406.2,118889.8,6889.808,818809925.0398
2025-07-29 08:00:00,118889.8,119083.9,118117.9,118602.1,6673.53,791726286.5511
2025-07-29 12:00:00,118602.1,119127.5,117240.0,117372.2,16895.946,1996079914.5159
2025-07-29 16:00:00,117372.2,118045.8,116912.6,117523.6,12311.159,1447038188.9292
2025-07-29 20:00:00,117523.6,117982.7,117055.6,117923.3,9210.918,1081595852.0825
2025-07-30 00:00:00,117923.3,118234.0,117371.4,118130.0,4740.685,558672774.9696
2025-07-30 04:00:00,118130.0,118389.2,117643.1,118103.2,4893.053,577800918.6282
2025-07-30 08:00:00,118103.2,118465.8,117266.4,117542.3,9295.77,1096653391.8592
2025-07-30 12:00:00,117542.3,118769.0,117310.9,117991.7,14470.788,1706435222.266
2025-07-30 16:00:00,117991.7,118033.4,115738.1,116873.2,26524.454,3096852282.4778
2025-07-30 20:00:00,116873.2,117921.1,116828.6,117781.6,8400.08,985272052.011
2025-07-31 00:00:00,117781.6,118580.0,117740.6,118444.4,8534.114,1009142201.6722
2025-07-31 04:00:00,118444.4,118900.0,118257.6,118646.6,5367.135,636369009.7949
2025-07-31 08:00:00,118646.6,118739.2,118275.5,118346.9,4689.752,555845593.7561
2025-07-31 12:00:00,118346.9,118663.3,117773.9,118273.2,13753.31,1625989289.9938
2025-07-31 16:00:00,118273.2,118860.0,116685.5,116709.3,19331.605,2275544486.5713
2025-07-31 20:00:00,116709.3,116940.0,115368.6,115680.1,19693.145,2288446069.2462
2025-08-01 00:00:00,115680.1,115999.9,114240.0,115590.1,22181.215,2554814176.294
